id,rated,created_at,last_move_at,turns,victory_status,winner,increment_code,white_rating,black_rating,opening_eco,opening_name,opening_ply,start_at,end_at,game_duration_mins,base_time,increment_time,hour,rating_diff,game_type
RUbXRrBV,True,1504110000000.0,1504110000000.0,60,resign,black,10+0,1723,1642,B00,Owen Defense,2,2017-08-30 16:20:00.000,2017-08-30 16:20:00.000,0.0,10,0,16,81,rapid
JCn9C58Z,True,1503620000000.0,1503620000000.0,26,resign,black,15+0,2163,2012,A80,Dutch Defense,2,2017-08-25 00:13:20.000,2017-08-25 00:13:20.000,0.0,15,0,0,151,rapid
Bh2r8XxQ,True,1503450000000.0,1503450000000.0,25,resign,white,15+0,2094,2163,C65,Ruy Lopez: Berlin Defense #2,6,2017-08-23 01:00:00.000,2017-08-23 01:00:00.000,0.0,15,0,1,69,rapid
wfrYkOSL,True,1503440000000.0,1503450000000.0,85,resign,white,15+0,2153,2148,A85,Dutch Defense: Queen's Knight Variation,5,2017-08-22 22:13:20.000,2017-08-23 01:00:00.000,167.0,15,0,22,5,rapid
8l3eqHgJ,True,1503440000000.0,1503440000000.0,54,resign,black,15+0,2082,2144,C53,Italian Game: Classical Variation |  Giuoco Pianissimo,9,2017-08-22 22:13:20.000,2017-08-22 22:13:20.000,0.0,15,0,22,62,rapid
tKYgGdZN,True,1503440000000.0,1503440000000.0,81,resign,white,15+0,2136,2039,E61,King's Indian Defense,6,2017-08-22 22:13:20.000,2017-08-22 22:13:20.000,0.0,15,0,22,97,rapid
buvlc0MT,True,1503330000000.0,1503330000000.0,48,resign,black,15+0,2136,2353,D34,Tarrasch Defense: Classical Variation |  Advance Variation,18,2017-08-21 15:40:00.000,2017-08-21 15:40:00.000,0.0,15,0,15,217,rapid
nw8KmaFH,True,1503330000000.0,1503330000000.0,124,outoftime,black,15+0,2133,2124,C67,Ruy Lopez: Berlin Defense |  Rio Gambit Accepted,8,2017-08-21 15:40:00.000,2017-08-21 15:40:00.000,0.0,15,0,15,9,rapid
PUQBs1qo,True,1503270000000.0,1503270000000.0,23,resign,white,15+0,2401,2128,C11,French Defense: Steinitz Variation |  Boleslavsky Variation,13,2017-08-20 23:00:00.000,2017-08-20 23:00:00.000,0.0,15,0,23,273,rapid
pmGIf3vW,False,1503200000000.0,1503200000000.0,61,resign,white,15+2,1800,2128,E61,King's Indian Defense,6,2017-08-20 03:33:20.000,2017-08-20 03:33:20.000,0.0,15,2,3,328,rapid
4BFJugDt,True,1503120000000.0,1503120000000.0,78,resign,black,15+0,2144,2001,D30,Queen's Gambit Declined,4,2017-08-19 05:20:00.000,2017-08-19 05:20:00.000,0.0,15,0,5,143,rapid
jvx4GoJV,True,1503060000000.0,1503060000000.0,122,outoftime,black,15+0,2145,2588,E64,King's Indian Defense: Fianchetto Variation |  Yugoslav System |  without Nc3,12,2017-08-18 12:40:00.000,2017-08-18 12:40:00.000,0.0,15,0,12,443,rapid
0LuSkMvd,True,1481990000000.0,1481990000000.0,126,resign,black,2+15,1437,1370,C41,Philidor Defense #2,4,2016-12-17 15:53:20.000,2016-12-17 15:53:20.000,0.0,2,15,15,67,bullet
LsKhZR7L,False,1459430000000.0,1459430000000.0,29,mate,white,10+5,1500,1437,C68,Ruy Lopez: Exchange Variation |  Lutikov Variation,8,2016-03-31 13:13:20.000,2016-03-31 13:13:20.000,0.0,10,5,13,63,rapid
i9NfJbkO,True,1459210000000.0,1459210000000.0,26,resign,black,6+5,1427,1389,C64,Ruy Lopez: Classical Variation,6,2016-03-29 00:06:40.000,2016-03-29 00:06:40.000,0.0,6,5,0,38,rapid
QP2WSXTC,True,1459210000000.0,1459210000000.0,114,draw,draw,6+5,1383,1428,C26,Vienna Game: Mieses Variation,5,2016-03-29 00:06:40.000,2016-03-29 00:06:40.000,0.0,6,5,0,45,rapid
UVZcrWHB,True,1459210000000.0,1459210000000.0,17,mate,white,6+5,1417,1435,C65,Ruy Lopez: Berlin Defense #2,6,2016-03-29 00:06:40.000,2016-03-29 00:06:40.000,0.0,6,5,0,18,rapid
SmCznocV,True,1459910000000.0,1459910000000.0,71,resign,black,10+15,1681,1796,C02,French Defense: Advance Variation #2,7,2016-04-06 02:33:20.000,2016-04-06 02:33:20.000,0.0,10,15,2,115,rapid
i06nv6to,True,1459730000000.0,1459730000000.0,41,resign,black,60+5,1806,1786,D30,Queen's Gambit Declined,4,2016-04-04 00:33:20.000,2016-04-04 00:33:20.000,0.0,60,5,0,20,classic
96aH6P7m,True,1459610000000.0,1459610000000.0,38,resign,black,5+8,1739,1797,D31,Semi-Slav Defense: Accelerated Move Order,6,2016-04-02 15:13:20.000,2016-04-02 15:13:20.000,0.0,5,8,15,58,blitz
SWtpB9VZ,True,1459610000000.0,1459610000000.0,37,mate,white,10+2,1782,1884,A40,Horwitz Defense,2,2016-04-02 15:13:20.000,2016-04-02 15:13:20.000,0.0,10,2,15,102,rapid
it1fo5hs,True,1459550000000.0,1459550000000.0,87,resign,white,10+5,1879,1790,C17,French Defense: Winawer Variation |  Advance Variation #3,8,2016-04-01 22:33:20.000,2016-04-01 22:33:20.000,0.0,10,5,22,89,rapid
ssAFGqWj,True,1459480000000.0,1459480000000.0,91,resign,white,5+8,1775,1801,A22,English Opening: King's English Variation |  Two Knights Variation,4,2016-04-01 03:06:40.000,2016-04-01 03:06:40.000,0.0,5,8,3,26,blitz
8nirqto6,True,1459180000000.0,1459180000000.0,41,resign,white,15+1,1884,1809,C00,French Defense: Horwitz Attack,3,2016-03-28 15:46:40.000,2016-03-28 15:46:40.000,0.0,15,1,15,75,rapid
ifNLiAWE,True,1459180000000.0,1459180000000.0,69,resign,white,5+5,1812,1811,A00,Polish Opening: Czech Defense,4,2016-03-28 15:46:40.000,2016-03-28 15:46:40.000,0.0,5,5,15,1,blitz
y2ULmSYR,True,1459180000000.0,1459180000000.0,24,resign,black,9+11,1738,1801,C02,French Defense: Advance Variation |  Euwe Variation,10,2016-03-28 15:46:40.000,2016-03-28 15:46:40.000,0.0,9,11,15,63,rapid
m7AqCdim,True,1459120000000.0,1459120000000.0,99,resign,white,11+11,1881,1810,C01,French Defense: Exchange Variation,5,2016-03-27 23:06:40.000,2016-03-27 23:06:40.000,0.0,11,11,23,71,rapid
LUNpR6gD,True,1459120000000.0,1459120000000.0,24,resign,white,1+15,1696,1824,D24,Queen's Gambit Accepted: Gunsberg Defense |  Prianishenmo Gambit,13,2016-03-27 23:06:40.000,2016-03-27 23:06:40.000,0.0,1,15,23,128,bullet
fIwB14Wv,True,1459120000000.0,1459120000000.0,82,mate,black,5+5,1832,1873,A40,Modern Defense,2,2016-03-27 23:06:40.000,2016-03-27 23:06:40.000,0.0,5,5,23,41,blitz
ibiTs082,True,1459090000000.0,1459090000000.0,70,resign,black,15+10,1841,1908,A40,Modern Defense,2,2016-03-27 14:46:40.000,2016-03-27 14:46:40.000,0.0,15,10,14,67,rapid
lfmrt1pi,True,1459050000000.0,1459050000000.0,48,mate,black,10+0,1658,1835,C00,French Defense: Knight Variation,3,2016-03-27 03:40:00.000,2016-03-27 03:40:00.000,0.0,10,0,3,177,rapid
DQKrc9S8,True,1459050000000.0,1459050000000.0,39,resign,white,10+0,1822,1851,D12,Slav Defense: Quiet Variation |  Schallopp Defense,8,2016-03-27 03:40:00.000,2016-03-27 03:40:00.000,0.0,10,0,3,29,rapid
vZ71MrQn,True,1459030000000.0,1459030000000.0,125,resign,white,7+2,1756,1835,C00,French Defense: Knight Variation,3,2016-03-26 22:06:40.000,2016-03-26 22:06:40.000,0.0,7,2,22,79,rapid
W9LTfNg3,True,1459000000000.0,1459000000000.0,58,resign,black,30+0,1848,1773,E61,King's Indian Defense: Semi-Classical Variation |  Benoni Variation,12,2016-03-26 13:46:40.000,2016-03-26 13:46:40.000,0.0,30,0,13,75,classic
wMRVrRJT,True,1458950000000.0,1458950000000.0,86,resign,black,12+3,1858,1888,D45,Semi-Slav Defense: Normal Variation,10,2016-03-25 23:53:20.000,2016-03-25 23:53:20.000,0.0,12,3,23,30,rapid
NJJgaKDF,True,1458950000000.0,1458950000000.0,50,resign,black,2+10,1948,1842,C00,French Defense: Reti-Spielmann Attack,3,2016-03-25 23:53:20.000,2016-03-25 23:53:20.000,0.0,2,10,23,106,bullet
1QKRhwcC,True,1458930000000.0,1458930000000.0,20,resign,white,15+3,1955,1850,C15,French Defense: Winawer Variation |  Alekhine-Maroczy Gambit,7,2016-03-25 18:20:00.000,2016-03-25 18:20:00.000,0.0,15,3,18,105,rapid
kjG0f1xE,True,1458930000000.0,1458930000000.0,44,resign,black,10+0,1862,1823,D20,Queen's Gambit Accepted: Old Variation,5,2016-03-25 18:20:00.000,2016-03-25 18:20:00.000,0.0,10,0,18,39,rapid
AIz5WZcZ,True,1458920000000.0,1458920000000.0,40,resign,black,6+4,1748,1853,D01,Queen's Pawn Game: Chigorin Variation,4,2016-03-25 15:33:20.000,2016-03-25 15:33:20.000,0.0,6,4,15,105,rapid
S98fUg6g,True,1458920000000.0,1458920000000.0,38,mate,black,2+10,1820,1842,A00,Polish Opening: Schiffler-Sokolsky Variation,7,2016-03-25 15:33:20.000,2016-03-25 15:33:20.000,0.0,2,10,15,22,bullet
lLIjkHVR,True,1458920000000.0,1458920000000.0,96,resign,black,8+0,1850,1923,A40,English Defense #2,2,2016-03-25 15:33:20.000,2016-03-25 15:33:20.000,0.0,8,0,15,73,rapid
IJUvdKvF,True,1458920000000.0,1458920000000.0,100,resign,white,5+5,1782,1864,C00,French Defense #2,2,2016-03-25 15:33:20.000,2016-03-25 15:33:20.000,0.0,5,5,15,82,blitz
n0z4l6JC,True,1458920000000.0,1458920000000.0,55,resign,white,8+0,1858,1674,E61,King's Indian Defense: 3.Nc3,5,2016-03-25 15:33:20.000,2016-03-25 15:33:20.000,0.0,8,0,15,184,rapid
iHHKUba1,True,1458880000000.0,1458880000000.0,32,resign,white,5+5,1963,1866,C17,French Defense: Winawer Variation |  Advance Variation,9,2016-03-25 04:26:40.000,2016-03-25 04:26:40.000,0.0,5,5,4,97,blitz
WsOtBOyT,True,1458880000000.0,1458880000000.0,44,resign,black,15+0,1868,2220,D30,Semi-Slav Defense: Quiet Variation,10,2016-03-25 04:26:40.000,2016-03-25 04:26:40.000,0.0,15,0,4,352,rapid
CPyD9qyN,True,1458880000000.0,1458880000000.0,37,resign,white,5+5,2048,1875,C00,French Defense #2,2,2016-03-25 04:26:40.000,2016-03-25 04:26:40.000,0.0,5,5,4,173,blitz
OP1lQEF3,True,1458860000000.0,1458860000000.0,87,resign,white,2+16,1859,1946,A40,Polish Defense,2,2016-03-24 22:53:20.000,2016-03-24 22:53:20.000,0.0,2,16,22,87,bullet
eby2jLXi,True,1458860000000.0,1458860000000.0,58,resign,black,7+3,1888,1846,C00,French Defense: Steinitz Attack,3,2016-03-24 22:53:20.000,2016-03-24 22:53:20.000,0.0,7,3,22,42,rapid
iUrH456z,True,1458860000000.0,1458860000000.0,40,resign,black,20+0,1859,1798,D10,Slav Defense,4,2016-03-24 22:53:20.000,2016-03-24 22:53:20.000,0.0,20,0,22,61,classic
BGjZxy4P,True,1458860000000.0,1458860000000.0,118,resign,black,12+10,1838,1846,D00,Queen's Pawn Game: Mason Attack,3,2016-03-24 22:53:20.000,2016-03-24 22:53:20.000,0.0,12,10,22,8,rapid
ZnWT84zG,True,1458840000000.0,1458840000000.0,65,resign,white,6+5,1828,2012,E51,Nimzo-Indian Defense: Normal Variation |  Ragozin Variation,10,2016-03-24 17:20:00.000,2016-03-24 17:20:00.000,0.0,6,5,17,184,rapid
37xkP5tx,True,1458790000000.0,1458800000000.0,92,resign,black,15+0,1877,1813,C01,French Defense: Winawer Variation |  Delayed Exchange Variation,7,2016-03-24 03:26:40.000,2016-03-24 06:13:20.000,167.0,15,0,3,64,rapid
WanxZylp,True,1458790000000.0,1458790000000.0,50,mate,black,15+0,1823,1868,E14,Queen's Indian Defense: Spassky System,7,2016-03-24 03:26:40.000,2016-03-24 03:26:40.000,0.0,15,0,3,45,rapid
cVG2PICh,True,1458780000000.0,1458780000000.0,63,resign,white,14+0,1938,1831,D15,Slav Defense: Three Knights Variation,7,2016-03-24 00:40:00.000,2016-03-24 00:40:00.000,0.0,14,0,0,107,rapid
oIOWxBo5,False,1458750000000.0,1458760000000.0,79,resign,white,60+0,1831,1764,A54,Old Indian Defense: Ukrainian Variation,6,2016-03-23 16:20:00.000,2016-03-23 19:06:40.000,167.0,60,0,16,67,classic
ZR6VJ5BF,False,1458750000000.0,1458750000000.0,103,resign,white,2+10,2048,1831,D31,Semi-Slav Defense: Accelerated Move Order,6,2016-03-23 16:20:00.000,2016-03-23 16:20:00.000,0.0,2,10,16,217,bullet
K9lqvH1x,False,1458750000000.0,1458750000000.0,65,mate,white,2+10,1831,2048,A40,Modern Defense,2,2016-03-23 16:20:00.000,2016-03-23 16:20:00.000,0.0,2,10,16,217,bullet
PFE3ua3F,False,1458750000000.0,1458750000000.0,26,resign,white,2+10,2048,1831,D10,Slav Defense #2,5,2016-03-23 16:20:00.000,2016-03-23 16:20:00.000,0.0,2,10,16,217,bullet
1d2x1KiO,True,1458750000000.0,1458750000000.0,135,mate,white,20+3,1765,1846,A40,Englund Gambit Declined |  Reversed French,3,2016-03-23 16:20:00.000,2016-03-23 16:20:00.000,0.0,20,3,16,81,classic
7kZOioyL,True,1458700000000.0,1458700000000.0,90,resign,black,13+5,1784,1834,D00,Queen's Pawn Game: Mason Attack,3,2016-03-23 02:26:40.000,2016-03-23 02:26:40.000,0.0,13,5,2,50,rapid
K3NM3uHA,True,1458700000000.0,1458700000000.0,153,mate,white,15+0,1817,1911,A40,Queen's Pawn,1,2016-03-23 02:26:40.000,2016-03-23 02:26:40.000,0.0,15,0,2,94,rapid
t5PCTILF,True,1458700000000.0,1458700000000.0,61,resign,black,10+0,1878,1801,C02,French Defense: Advance Variation |  Nimzowitsch System,7,2016-03-23 02:26:40.000,2016-03-23 02:26:40.000,0.0,10,0,2,77,rapid
XdqFMEb2,True,1458680000000.0,1458680000000.0,59,mate,white,8+0,1850,1812,C00,French Defense: Knight Variation,3,2016-03-22 20:53:20.000,2016-03-22 20:53:20.000,0.0,8,0,20,38,rapid
31Dq14bW,False,1458680000000.0,1458680000000.0,42,resign,black,8+0,2018,1812,A22,English Opening: King's English Variation |  Two Knights Variation,4,2016-03-22 20:53:20.000,2016-03-22 20:53:20.000,0.0,8,0,20,206,rapid
lSxP0CT0,True,1458680000000.0,1458680000000.0,76,resign,white,10+0,1908,1821,C00,French Defense: King's Indian Attack,3,2016-03-22 20:53:20.000,2016-03-22 20:53:20.000,0.0,10,0,20,87,rapid
r8YtReBW,True,1458670000000.0,1458670000000.0,17,resign,black,30+0,1147,1158,D20,Queen's Gambit Accepted,4,2016-03-22 18:06:40.000,2016-03-22 18:06:40.000,0.0,30,0,18,11,classic
KfLcPala,True,1458660000000.0,1458660000000.0,25,outoftime,white,10+0,1845,1189,B06,Modern Defense,2,2016-03-22 15:20:00.000,2016-03-22 15:20:00.000,0.0,10,0,15,656,rapid
BIdFdbyU,True,1458590000000.0,1458590000000.0,40,resign,black,30+0,1271,1703,C21,Danish Gambit Accepted |  Copenhagen Defense,10,2016-03-21 19:53:20.000,2016-03-21 19:53:20.000,0.0,30,0,19,432,classic
vmRXjEDG,True,1458590000000.0,1458590000000.0,53,resign,white,7+2,1439,1341,C68,Ruy Lopez: Exchange Variation |  Lutikov Variation,8,2016-03-21 19:53:20.000,2016-03-21 19:53:20.000,0.0,7,2,19,98,rapid
ctHTfKhg,True,1458590000000.0,1458590000000.0,55,mate,white,30+0,1697,1378,C46,Four Knights Game,6,2016-03-21 19:53:20.000,2016-03-21 19:53:20.000,0.0,30,0,19,319,classic
gpBefNlG,True,1458590000000.0,1458590000000.0,176,mate,black,30+0,1440,1693,C21,Danish Gambit,5,2016-03-21 19:53:20.000,2016-03-21 19:53:20.000,0.0,30,0,19,253,classic
nzEmyraz,True,1458590000000.0,1458590000000.0,27,mate,white,15+0,1836,1500,C40,King's Pawn Game: Damiano Defense,4,2016-03-21 19:53:20.000,2016-03-21 19:53:20.000,0.0,15,0,19,336,rapid
NmmsgpHh,True,1504200000000.0,1504200000000.0,61,mate,white,20+8,1478,1295,C41,Philidor Defense #2,4,2017-08-31 17:20:00.000,2017-08-31 17:20:00.000,0.0,20,8,17,183,classic
ZocN5C7j,True,1504200000000.0,1504200000000.0,122,resign,black,15+10,1303,1284,C41,Philidor Defense,5,2017-08-31 17:20:00.000,2017-08-31 17:20:00.000,0.0,15,10,17,19,rapid
NR5u82W9,True,1503680000000.0,1503680000000.0,46,mate,black,10+10,1292,1358,D04,Queen's Pawn Game: Colle System,5,2017-08-25 16:53:20.000,2017-08-25 16:53:20.000,0.0,10,10,16,66,rapid
TQf96SXo,True,1503340000000.0,1503340000000.0,56,mate,black,15+0,1303,1307,A40,Modern Defense,2,2017-08-21 18:26:40.000,2017-08-21 18:26:40.000,0.0,15,0,18,4,rapid
MOMkoAtu,True,1503270000000.0,1503270000000.0,73,mate,white,15+10,1333,1318,C41,Philidor Defense: Exchange Variation,8,2017-08-20 23:00:00.000,2017-08-20 23:00:00.000,0.0,15,10,23,15,rapid
tNPVjhEt,True,1503250000000.0,1503250000000.0,144,outoftime,black,20+0,1327,1388,D00,Queen's Pawn Game #2,3,2017-08-20 17:26:40.000,2017-08-20 17:26:40.000,0.0,20,0,17,61,classic
8cckHCWc,True,1503250000000.0,1503250000000.0,43,mate,white,20+4,1500,1332,C41,Philidor Defense #3,5,2017-08-20 17:26:40.000,2017-08-20 17:26:40.000,0.0,20,4,17,168,classic
XDzpUsOi,True,1503170000000.0,1503170000000.0,33,mate,white,10+5,1391,1342,C41,Philidor Defense #3,5,2017-08-19 19:13:20.000,2017-08-19 19:13:20.000,0.0,10,5,19,49,rapid
kon4VKdn,True,1503000000000.0,1503000000000.0,71,mate,white,15+0,1494,1348,C30,King's Gambit,3,2017-08-17 20:00:00.000,2017-08-17 20:00:00.000,0.0,15,0,20,146,rapid
iWpcHjNu,True,1503000000000.0,1503000000000.0,69,resign,white,5+5,1338,1322,D00,Queen's Pawn Game #2,3,2017-08-17 20:00:00.000,2017-08-17 20:00:00.000,0.0,5,5,20,16,blitz
uRizfqc3,True,1502990000000.0,1502990000000.0,45,resign,white,5+5,1337,1458,A80,Dutch Defense,2,2017-08-17 17:13:20.000,2017-08-17 17:13:20.000,0.0,5,5,17,121,blitz
pOxHlHeQ,True,1502820000000.0,1502830000000.0,95,mate,white,25+0,1374,1347,C41,Philidor Defense #2,4,2017-08-15 18:00:00.000,2017-08-15 20:46:40.000,167.0,25,0,18,27,classic
OeRZW6Db,True,1502820000000.0,1502820000000.0,47,resign,white,15+1,1336,1337,D00,Queen's Pawn Game #2,3,2017-08-15 18:00:00.000,2017-08-15 18:00:00.000,0.0,15,1,18,1,rapid
OhSs2jUn,True,1502820000000.0,1502820000000.0,115,draw,draw,5+5,1437,1333,C41,Philidor Defense,5,2017-08-15 18:00:00.000,2017-08-15 18:00:00.000,0.0,5,5,18,104,blitz
23KyUzkX,True,1502730000000.0,1502730000000.0,14,resign,black,15+0,1422,1336,C23,Bishop's Opening,3,2017-08-14 17:00:00.000,2017-08-14 17:00:00.000,0.0,15,0,17,86,rapid
YPqgM25m,True,1502730000000.0,1502730000000.0,21,resign,white,15+0,1325,1353,D04,Queen's Pawn Game: Colle System,5,2017-08-14 17:00:00.000,2017-08-14 17:00:00.000,0.0,15,0,17,28,rapid
BO7hKPSE,True,1502650000000.0,1502650000000.0,64,mate,black,20+0,1334,1384,D04,Queen's Pawn Game: Colle System,5,2017-08-13 18:46:40.000,2017-08-13 18:46:40.000,0.0,20,0,18,50,classic
ITvll7l7,True,1502650000000.0,1502650000000.0,46,resign,black,8+0,1478,1319,C41,Philidor Defense #2,4,2017-08-13 18:46:40.000,2017-08-13 18:46:40.000,0.0,8,0,18,159,rapid
q9CmFD5F,True,1502630000000.0,1502630000000.0,35,mate,white,10+2,1308,1330,C41,Philidor Defense #2,4,2017-08-13 13:13:20.000,2017-08-13 13:13:20.000,0.0,10,2,13,22,rapid
Vvyhb9TR,True,1502630000000.0,1502630000000.0,6,resign,black,7+3,1344,1221,D04,Queen's Pawn Game: Colle System,5,2017-08-13 13:13:20.000,2017-08-13 13:13:20.000,0.0,7,3,13,123,rapid
4FuNNPxb,True,1502550000000.0,1502550000000.0,90,mate,black,12+5,1351,1459,D00,Queen's Pawn Game #2,3,2017-08-12 15:00:00.000,2017-08-12 15:00:00.000,0.0,12,5,15,108,rapid
JyxWJtuK,True,1502550000000.0,1502550000000.0,44,resign,black,15+0,1443,1337,C41,Philidor Defense #2,4,2017-08-12 15:00:00.000,2017-08-12 15:00:00.000,0.0,15,0,15,106,rapid
GDbWrBhj,True,1502300000000.0,1502310000000.0,67,draw,draw,5+8,1579,1331,C23,Bishop's Opening,3,2017-08-09 17:33:20.000,2017-08-09 20:20:00.000,167.0,5,8,17,248,blitz
Jtzjmzdn,True,1502220000000.0,1502220000000.0,17,mate,white,8+0,1445,1338,C41,Philidor Defense #3,5,2017-08-08 19:20:00.000,2017-08-08 19:20:00.000,0.0,8,0,19,107,rapid
OW36e3Ps,True,1502220000000.0,1502220000000.0,79,mate,white,8+0,1426,1347,D00,Queen's Pawn Game #2,3,2017-08-08 19:20:00.000,2017-08-08 19:20:00.000,0.0,8,0,19,79,rapid
Ac7yS6qo,True,1502220000000.0,1502220000000.0,50,resign,black,8+0,1355,1418,D05,Colle System,6,2017-08-08 19:20:00.000,2017-08-08 19:20:00.000,0.0,8,0,19,63,rapid
4LBWJH7x,True,1502220000000.0,1502220000000.0,108,resign,black,8+0,1365,1409,A40,Modern Defense,2,2017-08-08 19:20:00.000,2017-08-08 19:20:00.000,0.0,8,0,19,44,rapid
y1Af1ryy,False,1502210000000.0,1502210000000.0,96,mate,black,8+0,1267,1365,C41,Philidor Defense #2,4,2017-08-08 16:33:20.000,2017-08-08 16:33:20.000,0.0,8,0,16,98,rapid
ouej7rrW,True,1502030000000.0,1502030000000.0,43,outoftime,white,10+4,1365,1376,C34,King's Gambit Accepted |  Fischer Defense,6,2017-08-06 14:33:20.000,2017-08-06 14:33:20.000,0.0,10,4,14,11,rapid
Clxnets5,True,1501610000000.0,1501610000000.0,61,mate,white,15+0,1347,1374,C41,Philidor Defense #3,5,2017-08-01 17:53:20.000,2017-08-01 17:53:20.000,0.0,15,0,17,27,rapid
Wgy3Pquo,True,1501520000000.0,1501520000000.0,21,resign,black,8+10,1384,1395,D05,Colle System #2,7,2017-07-31 16:53:20.000,2017-07-31 16:53:20.000,0.0,8,10,16,11,rapid
6deqazQ7,True,1501520000000.0,1501520000000.0,80,resign,white,10+0,1346,1397,B01,Scandinavian Defense: Mieses-Kotroc Variation,4,2017-07-31 16:53:20.000,2017-07-31 16:53:20.000,0.0,10,0,16,51,rapid
1XkghDSq,True,1501450000000.0,1501450000000.0,104,mate,black,10+7,1408,1374,A40,Horwitz Defense,2,2017-07-30 21:26:40.000,2017-07-30 21:26:40.000,0.0,10,7,21,34,rapid
FVpeSEtr,True,1501450000000.0,1501450000000.0,64,resign,black,8+0,1372,1398,C41,Philidor Defense #2,4,2017-07-30 21:26:40.000,2017-07-30 21:26:40.000,0.0,8,0,21,26,rapid
npWlgyyh,True,1501450000000.0,1501450000000.0,40,resign,black,8+0,1382,1388,C41,Philidor Defense,5,2017-07-30 21:26:40.000,2017-07-30 21:26:40.000,0.0,8,0,21,6,rapid
v7GGeg1P,True,1501440000000.0,1501440000000.0,94,resign,black,15+0,1381,1377,C41,Philidor Defense #2,4,2017-07-30 18:40:00.000,2017-07-30 18:40:00.000,0.0,15,0,18,4,rapid
HjIxNNmQ,True,1501430000000.0,1501430000000.0,43,resign,black,8+0,1381,1646,D05,Colle System #2,7,2017-07-30 15:53:20.000,2017-07-30 15:53:20.000,0.0,8,0,15,265,rapid
CV6D5Gub,True,1501420000000.0,1501420000000.0,82,resign,black,40+1,1384,1658,D00,Queen's Pawn Game #2,3,2017-07-30 13:06:40.000,2017-07-30 13:06:40.000,0.0,40,1,13,274,classic
UtCCWnSe,True,1501420000000.0,1501420000000.0,58,resign,white,5+5,1688,1388,C41,Philidor Defense #2,4,2017-07-30 13:06:40.000,2017-07-30 13:06:40.000,0.0,5,5,13,300,blitz
AobpJQO6,True,1501420000000.0,1501420000000.0,26,resign,black,25+0,1584,1371,C20,Portuguese Opening,3,2017-07-30 13:06:40.000,2017-07-30 13:06:40.000,0.0,25,0,13,213,classic
TXQMBe0O,False,1504240000000.0,1504250000000.0,104,mate,black,45+0,1500,2048,A00,Mieses Opening,1,2017-09-01 04:26:40.000,2017-09-01 07:13:20.000,167.0,45,0,4,548,classic
81EKDcCx,False,1504240000000.0,1504240000000.0,11,mate,white,45+0,2048,1500,B07,Pirc Defense #4,2,2017-09-01 04:26:40.000,2017-09-01 04:26:40.000,0.0,45,0,4,548,classic
e5WooPHX,False,1504240000000.0,1504240000000.0,5,resign,white,45+0,1500,2048,B02,Alekhine Defense: Maroczy Variation,3,2017-09-01 04:26:40.000,2017-09-01 04:26:40.000,0.0,45,0,4,548,classic
NhNB0Ryb,False,1504240000000.0,1504240000000.0,26,mate,black,30+0,1500,2048,A45,Indian Game,2,2017-09-01 04:26:40.000,2017-09-01 04:26:40.000,0.0,30,0,4,548,classic
UhYZVLIM,True,1498440000000.0,1498440000000.0,73,draw,draw,15+5,1647,1647,B01,Scandinavian Defense: Main Line |  Mieses Variation,8,2017-06-26 01:20:00.000,2017-06-26 01:20:00.000,0.0,15,5,1,0,rapid
62kPmSZn,True,1495500000000.0,1495500000000.0,120,mate,black,15+15,1677,1635,D15,Slav Defense: Alekhine Variation,9,2017-05-23 00:40:00.000,2017-05-23 00:40:00.000,0.0,15,15,0,42,rapid
OlNukGq8,True,1495490000000.0,1495500000000.0,62,resign,black,15+15,1645,1649,B10,Caro-Kann Defense,2,2017-05-22 21:53:20.000,2017-05-23 00:40:00.000,167.0,15,15,21,4,rapid
